name,id_name
llama 2 chat (13b),llama-unknown-unknown-2-unknown-13-unknown-chat-false
llama 2 chat (70b),llama-unknown-unknown-2-unknown-70-unknown-chat-false
llama 2 chat (7b),llama-unknown-unknown-2-unknown-7-unknown-chat-false
llama 2 pretrained (13b),llama-unknown-unknown-2-unknown-13-unknown-unknown-true
llama 2 pretrained (70b),llama-unknown-unknown-2-unknown-70-unknown-unknown-true
llama 3,llama-unknown-unknown-3-unknown-unknown-unknown-unknown-false
llama 3 (70b),llama-unknown-unknown-3-unknown-70-unknown-unknown-false
llama 3 (8b),llama-unknown-unknown-3-unknown-8-unknown-unknown-false
llama 3 2 1b instruct,llama-unknown-unknown-3.2-unknown-1-unknown-instruct-false
llama 3 2 3b instruct,llama-unknown-unknown-3.2-unknown-3-unknown-instruct-false
llama 3 70b,llama-unknown-unknown-3-unknown-70-unknown-unknown-false
llama 3 70b (bf16),llama-unknown-unknown-3-unknown-70-unknown-unknown-false
llama 3 70b 8k,llama-unknown-unknown-3-unknown-70-8-unknown-false
llama 3 70b gradient instruct,llama-unknown-gradient-3-unknown-70-unknown-instruct-false
llama 3 70b instruct,llama-unknown-unknown-3-unknown-70-unknown-instruct-false
llama 3 70b instruct (hf version),llama-unknown-unknown-3-unknown-70-unknown-instruct-false
llama 3 70b instruct gradient 1048k,llama-unknown-gradient-3-unknown-70-1048-instruct-false
llama 3 70b instruct lite,llama-unknown-lite-3-unknown-70-unknown-instruct-false
llama 3 70b instruct reference,llama-unknown-reference-3-unknown-70-unknown-instruct-false
llama 3 7b,llama-unknown-unknown-3-unknown-7-unknown-unknown-false
llama 3 8b (hf version),llama-unknown-unknown-3-unknown-8-unknown-unknown-false
llama 3 8b 8k,llama-unknown-unknown-3-unknown-8-8-unknown-false
llama 3 8b instruct,llama-unknown-unknown-3-unknown-8-unknown-instruct-false
llama 3 8b instruct (hf version),llama-unknown-unknown-3-unknown-8-unknown-instruct-false
llama 3 8b instruct awq,llama-unknown-awq-3-unknown-8-unknown-instruct-false
llama 3 8b instruct lite,llama-unknown-lite-3-unknown-8-unknown-instruct-false
llama 3 8b instruct reference,llama-unknown-reference-3-unknown-8-unknown-instruct-false
llama 3 chat (70b),llama-unknown-unknown-3-unknown-70-unknown-chat-false
llama 3 chat (8b),llama-unknown-unknown-3-unknown-8-unknown-chat-false
llama 3 groq 70b tool use preview 8k,llama-groq-preview-3-unknown-70-8-tool-false
llama 3 groq 8b tool use preview 8k,llama-groq-preview-3-unknown-8-8-tool-false
llama 3 instruct (70b),llama-unknown-unknown-3-unknown-70-unknown-instruct-false
llama 3 instruct (8b),llama-unknown-unknown-3-unknown-8-unknown-instruct-false
llama 3 lite 3b,llama-unknown-lite-3-unknown-3-unknown-unknown-false
llama 3 lite 70b,llama-unknown-lite-3-unknown-70-unknown-unknown-false
llama 3 lite 8b,llama-unknown-lite-3-unknown-8-unknown-unknown-false
llama 3 lumimaid 70b,llama-lumimaid-unknown-3-unknown-70-unknown-unknown-false
llama 3 lumimaid 8b,llama-lumimaid-unknown-3-unknown-8-unknown-unknown-false
llama 3 lumimaid 8b (extended),llama-lumimaid-extended-3-unknown-8-unknown-unknown-false
llama 3 reference 70b,llama-unknown-reference-3-unknown-70-unknown-unknown-false
llama 3 sonar large 32k online,llama-sonar-large-3-unknown-unknown-unknown-32-online-false
llama 3 sonar small 32k online,llama-sonar-small-3-unknown-unknown-32-online-false
llama 3 stheno 8b v3.3 32k,llama-stheno-unknown-3.3-unknown-8-32-unknown-false
llama 3 turbo 3b,llama-unknown-turbo-3-unknown-3-unknown-unknown-false
llama 3 turbo 405b,llama-unknown-turbo-3-unknown-405-unknown-unknown-false
llama 3 turbo 70b,llama-unknown-turbo-3-unknown-70-unknown-unknown-false
llama 3 turbo 8b,llama-unknown-turbo-3-unknown-8-unknown-unknown-false
llama 3.1 (405b) instruct turbo,llama-unknown-turbo-3.1-unknown-405-unknown-instruct-false
llama 3.1 (70b),llama-unknown-unknown-3.1-unknown-70-unknown-unknown-false
llama 3.1 (8b),llama-unknown-unknown-3.1-unknown-8-unknown-unknown-false
llama 3.1 405b,llama-unknown-unknown-3.1-unknown-405-unknown-unknown-false
llama 3.1 405b (bf16),llama-unknown-bf16-3.1-unknown-405-unknown-unknown-false
llama 3.1 405b base (bf16),llama-unknown-bf16-3.1-unknown-405-unknown-base-false
llama 3.1 405b base (fp8),llama-base-fp8-3.1-unknown-405-unknown-base-false
llama 3.1 405b instruct,llama-unknown-unknown-3.1-unknown-405-unknown-instruct-false
llama 3.1 70b,llama-unknown-unknown-3.1-unknown-70-unknown-unknown-false
llama 3.1 70b (bf16),llama-unknown-bf16-3.1-unknown-70-unknown-unknown-false
llama 3.1 70b instruct,llama-unknown-unknown-3.1-unknown-70-unknown-instruct-false
llama 3.1 70b instruct turbo,llama-unknown-turbo-3.1-unknown-70-unknown-turbo-false
llama 3.1 70b versatile 128k,llama-versatile-unknown-3.1-unknown-70-128-unknown-false
llama 3.1 8b,llama-unknown-unknown-3.1-unknown-8-unknown-unknown-false
llama 3.1 8b (bf16),llama-unknown-unknown-3.1-unknown-8-unknown-unknown-false
llama 3.1 8b instant 128k,llama-unknown-instant-3.1-unknown-8-128-unknown-false
llama 3.1 8b instruct,llama-unknown-unknown-3.1-unknown-8-unknown-instruct-false
llama 3.1 8b instruct awq,llama-unknown-awq-3.1-unknown-8-unknown-instruct-false
llama 3.1 8b instruct fast,llama-unknown-fast-3.1-unknown-8-unknown-instruct-false
llama 3.1 8b instruct fp8,llama-unknown-fp8-3.1-unknown-8-unknown-instruct-false
llama 3.1 8b instruct turbo,llama-unknown-turbo-3.1-unknown-8-unknown-instruct-false
llama 3.1 euryale 70b v2.2,llama-unknown-euryale-3.1-unknown-70-unknown-instruct-false
llama 3.1 sonar huge 128k online,llama-sonar-huge-3.1-unknown-unknown-128-online-false
llama 3.1 sonar large 128k chat,llama-sonar-large-3.1-unknown-unknown-128-chat-false
llama 3.1 sonar large 128k online,llama-sonar-large-3.1-unknown-unknown-128-online-false
llama 3.1 sonar small 128k chat,llama-sonar-small-3.1-unknown-unknown-128-chat-false
llama 3.1 sonar small 128k online,llama-sonar-small-3.1-unknown-unknown-128-online-false
llama 3.1 turbo 405b,llama-unknown-turbo-3.1-unknown-405-unknown-unknown-false
llama 3.2 11b vision instruct,llama-unknown-vision-3.2-unknown-11-unknown-instruct-false
llama 3.2 1b,llama-unknown-unknown-3.2-unknown-1-unknown-unknown-false
llama 3.2 1b (preview) 8k,llama-unknown-preview-3.2-unknown-1-8-unknown-false
llama 3.2 1b instruct,llama-unknown-unknown-3.2-unknown-1-unknown-instruct-false
llama 3.2 3b,llama-unknown-unknown-3.2-unknown-3-unknown-unknown-false
llama 3.2 3b (bf16),llama-unknown-unknown-3.2-unknown-3-unknown-unknown-false
llama 3.2 3b (preview) 8k,llama-unknown-preview-3.2-unknown-3-8-unknown-false
llama 3.2 3b instruct,llama-unknown-unknown-3.2-unknown-3-unknown-instruct-false
llama 3.2 3b instruct turbo,llama-unknown-turbo-3.2-unknown-3-unknown-instruct-false
llama 3.2 instruct (1b),llama-unknown-unknown-3.2-unknown-1-unknown-instruct-false
llama 3.2 instruct (3b),llama-unknown-unknown-3.2-unknown-3-unknown-instruct-false
llama guard 2 7b,llama-guard-unknown-2-unknown-7-unknown-unknown-false
llama guard 3 8b 8k,llama-guard-unknown-3-unknown-8-8-unknown-false
llama guard 7b,llama-guard-unknown-unknown-unknown-7-unknown-unknown-false
llama guard v2 8b,llama-guard-unknown-2-unknown-8-unknown-unknown-false
llama guard v3 1b,llama-guard-unknown-3-unknown-1-unknown-unknown-false
llama v3 405b,llama-unknown-unknown-3-unknown-405-unknown-unknown-false
llama v3p1 405b instruct long,llama-unknown-long-3.1-unknown-405-unknown-instruct-false
llama2 13b dpo v7 (korean),llama-dpo-korean-7-unknown-13-unknown-unknown-false
llama2 70b chat,llama-unknown-unknown-2-unknown-70-unknown-chat-false
llama3 70b,llama-unknown-unknown-3-unknown-70-unknown-unknown-false
llama3 8b chat hf int4,llama-unknown-int4-3-unknown-8-unknown-chat-false
llama3.1 405b,llama-unknown-unknown-3.1-unknown-405-unknown-unknown-false
llama3.1 70b,llama-unknown-unknown-3.1-unknown-70-unknown-unknown-false
llama3.1 8b,llama-unknown-unknown-3.1-unknown-8-unknown-unknown-false
llamaguard 7b awq,llama-guard-awq-unknown-unknown-7-unknown-unknown-false
llava next (mistral 7b),llava-mistral-next-unknown-7-unknown-unknown-false-false
llm text translation,llm-unknown-text-unknown-unknown-unknown-unknown-translation-false
lumimaid v0.2 8b,lumimaid-unknown-unknown-0.2-unknown-8-unknown-unknown-false
lynn: llama 3 soliloquy 8b v2,llama-soliloquy-unknown-3-unknown-8-unknown-unknown-false
lzlv 70b,lzlv-unknown-unknown-unknown-unknown-70-unknown-unknown-false
lzlv_70b,lzlv-unknown-unknown-unknown-unknown-70-unknown-unknown-false
magnum 72b,magnum-unknown-unknown-unknown-unknown-72-unknown-unknown-false
magnum v2 72b,magnum-unknown-unknown-2-unknown-72-unknown-unknown-false
mancer: weaver (alpha),weaver-alpha-unknown-unknown-unknown-unknown-unknown-unknown-false
meta llama 3 70b,llama-unknown-unknown-3-unknown-70-unknown-unknown-false
meta llama 3 70b instruct,llama-unknown-unknown-3-unknown-70-unknown-instruct-false
meta llama 3 70b instruct lite,llama-unknown-lite-3-unknown-70-unknown-instruct-false
meta llama 3 70b instruct reference,llama-unknown-reference-3-unknown-70-unknown-instruct-false
meta llama 3 70b instruct turbo,llama-unknown-turbo-3-unknown-70-unknown-instruct-false
meta llama 3 8b instruct,llama-unknown-unknown-3-unknown-8-unknown-instruct-false
meta llama 3 8b instruct lite,llama-unknown-lite-3-unknown-8-unknown-instruct-false
meta llama 3 8b instruct reference,llama-unknown-reference-3-unknown-8-unknown-instruct-false
meta llama 3 8b instruct turbo,llama-unknown-turbo-3-unknown-8-unknown-instruct-false
meta llama 3.1 405b instruct turbo,llama-unknown-turbo-3.1-unknown-405-unknown-instruct-false
meta llama 3.1 70b instruct,llama-unknown-unknown-3.1-unknown-70-unknown-instruct-false
meta llama 3.1 70b instruct turbo,llama-unknown-turbo-3.1-unknown-70-unknown-instruct-false
meta llama 3.1 8b instruct,llama-unknown-unknown-3.1-unknown-8-unknown-instruct-false
meta llama 3.1 8b instruct turbo,llama-unknown-turbo-3.1-unknown-8-unknown-instruct-false
meta llama 3.2 3b instruct turbo,llama-unknown-turbo-3.2-unknown-3-unknown-instruct-false
meta llama/llama 2 13b chat hf,llama-unknown-hf-2-unknown-13-unknown-chat-false
meta llama/llama 2 7b chat hf,llama-unknown-hf-2-unknown-7-unknown-chat-false
meta llama/llama 2 7b hf,llama-unknown-hf-2-unknown-7-unknown-unknown-false
meta llama/llama 3 8b instruct,llama-unknown-unknown-3-unknown-8-unknown-instruct-false
meta llama/meta llama 3 8b instruct,llama-unknown-unknown-3-unknown-8-unknown-instruct-false
meta llama/meta llama 3.1 8b instruct,llama-unknown-unknown-3.1-unknown-8-unknown-instruct-false
meta/llama 2 13b chat,llama-unknown-unknown-2-unknown-13-unknown-chat-false
meta/llama 2 70b chat,llama-unknown-unknown-2-unknown-70-unknown-chat-false
meta/llama 2 7b chat,llama-unknown-unknown-2-unknown-7-unknown-chat-false
meta/meta llama 3 70b,llama-unknown-unknown-3-unknown-70-unknown-unknown-false
meta/meta llama 3 8b instruct,llama-unknown-unknown-3-unknown-8-unknown-instruct-false
meta: llama 3 70b (base),llama-unknown-unknown-3-unknown-70-unknown-unknown-false
meta: llama 3 8b (base),llama-unknown-unknown-3-unknown-8-unknown-unknown-false
meta: llama 3 8b instruct,llama-unknown-unknown-3-unknown-8-unknown-instruct-false
meta: llama 3 8b instruct (extended),llama-unknown-extended-3-unknown-8-unknown-instruct-false
meta: llama 3 8b instruct (free),llama-unknown-unknown-3-unknown-8-unknown-instruct-false
meta: llama 3 8b instruct (nitro),llama-unknown-nitro-3-unknown-8-unknown-instruct-false
meta: llama 3.1 405b (base),llama-unknown-unknown-3.1-unknown-405-unknown-unknown-false
meta: llama 3.2 1b instruct,llama-unknown-unknown-3.2-unknown-1-unknown-instruct-false
meta: llama 3.2 1b instruct (free),llama-unknown-unknown-3.2-unknown-1-unknown-instruct-false
meta: llama 3.2 3b instruct,llama-unknown-unknown-3.2-unknown-3-unknown-instruct-false
meta: llama 3.2 3b instruct (free),llama-unknown-unknown-3.2-unknown-3-unknown-instruct-false
meta: llamaguard 2 8b,llamaguard-unknown-unknown-2-unknown-8-unknown-unknown-false
microsoft phi 2,phi-unknown-unknown-2-unknown-unknown-unknown-unknown-false
microsoft/phi 2,phi-unknown-unknown-2-unknown-unknown-unknown-unknown-false
microsoft/phi 3 mini 4k instruct,phi-mini-unknown-3-unknown-unknown-4-instruct-false
microsoft/wizardlm 2 7b,wizardlm-unknown-unknown-2-unknown-7-unknown-unknown-false
microsoft/wizardlm 2 8x22b,wizardlm-unknown-unknown-2-unknown-8x22-unknown-unknown-false
ministral 3b,ministral-unknown-unknown-unknown-unknown-3-unknown-unknown-false
ministral 3b 24.10,ministral-unknown-unknown-unknown-2410-3-unknown-unknown-false
ministral 8b 24.10,ministral-unknown-unknown-unknown-2410-8-unknown-unknown-false
mistral (7b),mistral-unknown-unknown-unknown-unknown-7-unknown-unknown-false
mistral (7b) instruct,mistral-unknown-unknown-unknown-unknown-7-unknown-instruct-false
mistral (7b) instruct v0.2,mistral-instruct-unknown-0.2-unknown-7-unknown-unknown-false
mistral (7b) instruct v0.3,mistral-instruct-unknown-0.3-unknown-7-unknown-unknown-false
mistral 7b,mistral-unknown-unknown-unknown-unknown-7-unknown-unknown-false
mistral 7b finetuned,mistral-unknown-unknown-unknown-unknown-7-unknown-unknown-true
mistral 7b instruct,mistral-unknown-unknown-unknown-unknown-7-unknown-instruct-false
mistral 7b instruct v0.1,mistral-instruct-unknown-0.1-unknown-7-unknown-unknown-false
mistral 7b instruct v0.1 awq,mistral-instruct-awq-0.1-unknown-7-unknown-unknown-false
mistral 7b instruct v0.2,mistral-instruct-unknown-0.2-unknown-7-unknown-unknown-false
mistral 7b instruct v0.2 lora,mistral-instruct-lora-0.2-unknown-7-unknown-unknown-false
mistral 7b instruct v0.3,mistral-instruct-unknown-0.3-unknown-7-unknown-unknown-false
mistral 7b openorca,mistral-openorca-unknown-unknown-unknown-7-unknown-unknown-false
mistral 7b v0.1,mistral-unknown-unknown-0.1-unknown-7-unknown-unknown-false
mistral 7b v0.2,mistral-unknown-unknown-0.2-unknown-7-unknown-unknown-false
mistral 7b v2,mistral-unknown-unknown-2-unknown-7-unknown-unknown-false
mistral 7b v3,mistral-unknown-unknown-3-unknown-7-unknown-unknown-false
mistral instruct v0.1 (7b),mistral-instruct-unknown-0.1-unknown-7-unknown-unknown-false
mistral instruct v0.2 (7b),mistral-instruct-unknown-0.2-unknown-7-unknown-unknown-false
mistral large,mistral-large-unknown-unknown-unknown-unknown-unknown-unknown-false
mistral large (24.02),mistral-large-unknown-unknown-2402-unknown-unknown-unknown-false
mistral large 2,mistral-large-unknown-2-unknown-unknown-unknown-unknown-false
mistral large 2 finetuned,mistral-large-unknown-2-unknown-unknown-unknown-unknown-true
mistral large 2402,mistral-large-unknown-unknown-2402-unknown-unknown-unknown-false
mistral large 2407,mistral-large-unknown-unknown-2407-unknown-unknown-unknown-false
mistral large 2407 finetuned,mistral-large-unknown-unknown-2407-unknown-unknown-unknown-true
mistral medium,mistral-medium-unknown-unknown-unknown-unknown-unknown-unknown-false
mistral nemo,mistral-nemo-unknown-unknown-unknown-unknown-unknown-unknown-false
mistral nemo 12b celeste,mistral-nemo-celeste-unknown-unknown-12-unknown-unknown-false
mistral nemo 12b starcannon,mistral-nemo-starcannon-unknown-unknown-12-unknown-unknown-false
mistral nemo base 2407,mistral-nemo-unknown-unknown-2407-unknown-unknown-unknown-false
mistral nemo finetuned,mistral-nemo-finetuned-unknown-unknown-unknown-unknown-unknown-true
mistral nemo instruct 2407,mistral-nemo-unknown-unknown-2407-unknown-unknown-instruct-false
mistral small,mistral-small-unknown-unknown-unknown-unknown-unknown-unknown-false
mistral small (24.02),mistral-small-unknown-unknown-2402-unknown-unknown-unknown-false
mistral small 24.09,mistral-small-unknown-unknown-2409-unknown-unknown-unknown-false
mistral small 24.09 finetuned,mistral-small-unknown-unknown-2409-unknown-unknown-unknown-true
mistral small 2402,mistral-small-unknown-unknown-2402-unknown-unknown-unknown-false
mistral small 2402 finetuned,mistral-small-unknown-unknown-2402-unknown-unknown-unknown-true
mistral small finetuned,mistral-small-unknown-unknown-unknown-unknown-unknown-unknown-true
mistral tiny,mistral-tiny-unknown-unknown-unknown-unknown-unknown-unknown-false
mistral v0.1 (7b),mistral-unknown-unknown-0.1-unknown-7-unknown-unknown-false
mistral: mistral 7b instruct v0.1,mistral-unknown-unknown-0.1-unknown-7-unknown-instruct-false
mistral: mistral 7b instruct v0.2,mistral-unknown-unknown-0.2-unknown-7-unknown-instruct-false
mistral: mistral nemo,mistral-nemo-unknown-unknown-unknown-unknown-unknown-unknown-false
mistral: mixtral 8x22b instruct,mixtral-unknown-unknown-unknown-unknown-8x22-unknown-instruct-false
mistral: pixtral 12b,pixtral-unknown-unknown-unknown-unknown-12-unknown-unknown-false
mistralai/mistral 7b instruct,mistral-unknown-unknown-unknown-unknown-7-unknown-instruct-false
mistralai/mistral 7b instruct v0.1,mistral-unknown-unknown-0.1-unknown-7-unknown-instruct-false
mistralai/mistral 7b instruct v0.2,mistral-unknown-unknown-0.2-unknown-7-unknown-instruct-false
mistralai/mistral 7b instruct v0.3,mistral-unknown-unknown-0.3-unknown-7-unknown-instruct-false
mistralai/mistral 7b v0.1,mistral-unknown-unknown-0.1-unknown-7-unknown-unknown-false
mistralai/mistral nemo,mistral-nemo-unknown-unknown-unknown-unknown-unknown-unknown-false
mistralai/mixtral 8x7b instruct v0.1,mixtral-unknown-unknown-0.1-unknown-8x7-unknown-instruct-false
mistrallite,mistral-lite-unknown-unknown-unknown-unknown-unknown-unknown-false
mixtral 7b,mixtral-unknown-unknown-unknown-unknown-7-unknown-unknown-false
mixtral 8 7b,mixtral-unknown-unknown-unknown-unknown-8x7-unknown-unknown-false
mixtral 8x22b,mixtral-unknown-unknown-unknown-unknown-8x22-unknown-unknown-false
mixtral 8x22b instruct,mixtral-unknown-unknown-unknown-unknown-8x22-unknown-instruct-false
mixtral 8x22b instruct v0.1,mixtral-unknown-unknown-0.1-unknown-8x22-unknown-instruct-false
mixtral 8x7b,mixtral-unknown-unknown-unknown-unknown-8x7-unknown-unknown-false
mixtral 8x7b (46.7b),mixtral-unknown-unknown-unknown-unknown-46.7-unknown-unknown-false
mixtral 8x7b (base),mixtral-unknown-unknown-unknown-unknown-8x7-unknown-unknown-false
mixtral 8x7b chat,mixtral-unknown-unknown-unknown-unknown-8x7-unknown-chat-false
mixtral 8x7b instruct (46.7b),mixtral-unknown-unknown-unknown-unknown-8x7-unknown-instruct-false
mixtral 8x7b instruct 32k,mixtral-unknown-unknown-unknown-unknown-8x7-32-instruct-false
mixtral 8x7b instruct v0.1,mixtral-unknown-unknown-0.1-unknown-8x7-unknown-unknown-false
mixtral 8x7b smoe,mixtral-unknown-unknown-unknown-unknown-8x7-unknown-unknown-false
mixtral 8x7b v0.1,mixtral-unknown-unknown-0.1-unknown-8x7-unknown-unknown-false
mixtral moe 8x22b,mixtral-moe-unknown-unknown-unknown-8x22-unknown-unknown-false
mixtral moe 8x22b instruct,mixtral-moe-unknown-unknown-unknown-8x22-unknown-instruct-false
mixtral moe 8x7b instruct,mixtral-moe-unknown-unknown-unknown-8x7-unknown-instruct-false
mixtral moe 8x7b instruct (hf version),mixtral-moe-unknown-unknown-unknown-8x7-unknown-instruct-false
mixture of experts 176.1b 480b,moe-unknown-unknown-unknown-unknown-480-unknown-unknown-false
mixture of experts 56.1b 176b,moe-unknown-unknown-unknown-unknown-56.1-unknown-unknown-false
mixture of experts models (176.1b 480b),moe-unknown-unknown-unknown-unknown-480-unknown-unknown-false
mixture of experts models (56.1b 176b),moe-unknown-unknown-unknown-unknown-176-unknown-unknown-false
mixture of experts models (up to 56b),moe-unknown-unknown-unknown-unknown-56-unknown-unknown-false
mixture of experts up to 56b,moe-unknown-unknown-unknown-unknown-56-unknown-unknown-false
mpt (30b),mpt-unknown-unknown-unknown-unknown-30-unknown-unknown-false
mpt 30b,mpt-unknown-unknown-unknown-unknown-30-unknown-unknown-false
mpt 7b,mpt-unknown-unknown-unknown-unknown-7-unknown-unknown-false
mpt chat (30b),mpt-unknown-unknown-unknown-unknown-30-unknown-chat-false
mpt chat (7b),mpt-chat-unknown-unknown-unknown-7-unknown-unknown-false
mpt instruct (30b),mpt-unknown-unknown-unknown-unknown-30-unknown-instruct-false
mt0 xxl 13b,mt0-xxl-unknown-unknown-unknown-13-unknown-unknown-false
mythomax l2 (13b),mythomax-unknown-unknown-l2-unknown-13-unknown-unknown-false
mythomax l2 13b,mythomax-unknown-unknown-l2-unknown-13-unknown-unknown-false
mythomax l2 13b turbo,mythomax-unknown-turbo-l2-unknown-13-unknown-unknown-false
mythomist 7b,mythomist-unknown-unknown-unknown-unknown-7-unknown-unknown-false
mythomist 7b (free),mythomist-unknown-unknown-unknown-unknown-7-unknown-unknown-false
neural chat 7b v3 1 awq,neural-chat-awq-3.1-unknown-7-unknown-unknown-false
nexusraven (13b),nexusraven-unknown-unknown-unknown-unknown-13-unknown-unknown-false
noromaid 20b,noromaid-unknown-unknown-unknown-unknown-20-unknown-unknown-false
nous capybara 7b v1.9,capybara-unknown-unknown-1.9-unknown-7-unknown-unknown-false
nous capybara v1.9 (7b),capybara-unknown-unknown-1.9-unknown-7-unknown-unknown-false
nous hermes (13b),hermes-unknown-unknown-unknown-unknown-13-unknown-unknown-false
nous hermes 2 mistral dpo (7b),hermes-mistral-dpo-2-unknown-7-unknown-unknown-false
nous hermes 2 mixtral 8x7b dpo,hermes-mixtral-dpo-2-unknown-8x7-unknown-unknown-false
nous hermes 2 mixtral 8x7b dpo (46.7b),hermes-mixtral-dpo-2-unknown-8x7-unknown-unknown-false
nous hermes 2 mixtral 8x7b sft,hermes-mixtral-sft-2-unknown-8x7-unknown-unknown-false
nous hermes 2 mixtral 8x7b sft (46.7b),hermes-mixtral-sft-2-unknown-8x7-unknown-unknown-false
nous hermes 2 yi (34b),hermes-yi-unknown-2-unknown-34-unknown-unknown-false
nous hermes 2 yi 34b,hermes-yi-unknown-2-unknown-34-unknown-unknown-false
nous hermes llama 2 (13b),hermes-llama-unknown-2-unknown-13-unknown-unknown-false
nous hermes llama 2 (70b),hermes-llama-unknown-2-unknown-70-unknown-unknown-false
nous hermes llama 2 (7b),hermes-llama-unknown-2-unknown-7-unknown-unknown-false
nous hermes llama2 13b,hermes-llama-unknown-2-unknown-13-unknown-unknown-false
nous hermes llama2 70b,hermes-llama-unknown-2-unknown-70-unknown-unknown-false
nous hermes llama2 7b,hermes-llama-unknown-2-unknown-7-unknown-unknown-false
nous hermes mixtral 8x7b,hermes-mixtral-unknown-unknown-unknown-8x7-unknown-unknown-false
nous: hermes 13b,hermes-unknown-unknown-unknown-unknown-13-unknown-unknown-false
nous: hermes 2 mixtral 8x7b dpo,hermes-mixtral-dpo-2-unknown-8x7-unknown-unknown-false
nous: hermes 2 theta 8b,hermes-theta-unknown-2-unknown-8-unknown-unknown-false
nous: hermes 3 405b instruct,hermes-unknown-unknown-3-unknown-405-unknown-instruct-false
nous: hermes 3 405b instruct (extended),hermes-unknown-extended-3-unknown-405-unknown-instruct-false
nous: hermes 3 405b instruct (free),hermes-unknown-unknown-3-unknown-405-unknown-instruct-false
nous: hermes 3 70b instruct,hermes-unknown-unknown-3-unknown-70-unknown-instruct-false
nousresearch/hermes 2 pro llama 3 8b,hermes-pro-llama-2-unknown-8-unknown-unknown-false
nousresearch: hermes 2 pro llama 3 8b,hermes-llama-pro-2-unknown-8-unknown-unknown-false
nvidia nemotron 4 340b instruct,nemotron-unknown-unknown-4-unknown-340-unknown-instruct-false
o1 mini,o1-mini-unknown-unknown-unknown-unknown-unknown-unknown-false
o1 mini 2024 09 12,o1-mini-unknown-unknown-20240912-unknown-unknown-unknown-false
o1 preview,o1-preview-unknown-unknown-unknown-unknown-unknown-unknown-false
o1 preview 2024 09 12,o1-preview-unknown-unknown-20240912-unknown-unknown-unknown-false
olmo 7b,olmo-unknown-unknown-unknown-unknown-7-unknown-unknown-false
olmo 7b instruct,olmo-unknown-unknown-unknown-unknown-7-unknown-instruct-false
olmo instruct (7b),olmo-unknown-unknown-unknown-unknown-7-unknown-instruct-false
olmo twin 2t (7b),olmo-twin-unknown-2-unknown-7-unknown-unknown-false
open assistant llama sft 6 (30b),llama-sft-unknown-6-unknown-30-unknown-unknown-false
open assistant pythia reward based (7b),pythia-reward-unknown-unknown-unknown-7-unknown-unknown-false
open assistant pythia sft 4 (12b),pythia-sft-unknown-4-unknown-12-unknown-unknown-false
open assistant stablelm sft 7 (7b),stablelm-sft-unknown-7-unknown-7-unknown-unknown-false
openai gpt 3.5 turbo,gpt-unknown-turbo-3.5-unknown-unknown-unknown-unknown-false
openai gpt 3.5 turbo instruct,gpt-unknown-turbo-3.5-unknown-unknown-unknown-instruct-false
openai gpt 4,gpt-unknown-unknown-4-unknown-unknown-unknown-unknown-false
openai o1 mini,o1-mini-unknown-unknown-unknown-unknown-unknown-unknown-false
openai o1 preview,o1-preview-unknown-unknown-unknown-unknown-unknown-unknown-false
openai: gpt 3.5 turbo (older v0613),gpt-turbo-unknown-3.5-0613-unknown-unknown-unknown-false
openai: gpt 3.5 turbo instruct,gpt-turbo-unknown-3.5-unknown-unknown-unknown-instruct-false
openai: o1 mini,o1-mini-unknown-unknown-unknown-unknown-unknown-unknown-false
openai: o1 mini (2024 09 12),o1-mini-unknown-unknown-20240912-unknown-unknown-unknown-false
openai: o1 preview,o1-preview-unknown-unknown-unknown-unknown-unknown-unknown-false
openai: o1 preview (2024 09 12),o1-preview-unknown-unknown-20240912-unknown-unknown-unknown-false
openchat 3.5,openchat-unknown-unknown-3.5-unknown-unknown-unknown-unknown-false
openchat 3.5 (7b),openchat-unknown-unknown-3.5-unknown-7-unknown-unknown-false
openchat 3.5 0106,openchat-unknown-unknown-3.5-0106-unknown-unknown-unknown-false
openchat 3.5 7b,openchat-unknown-unknown-3.5-unknown-7-unknown-unknown-false
openchat 3.5 7b (free),openchat-unknown-unknown-3.5-unknown-7-unknown-unknown-false
openchat 3.6 8b,openchat-unknown-unknown-3.6-unknown-8-unknown-unknown-false
openchat/openchat 7b,openchat-unknown-unknown-unknown-unknown-7-unknown-unknown-false
openhermes 2 mistral (7b),openhermes-mistral-unknown-2-unknown-7-unknown-unknown-false
openhermes 2 mistral 7b,openhermes-mistral-unknown-2-unknown-7-unknown-unknown-false
openhermes 2.5 mistral (7b),openhermes-mistral-unknown-2.5-unknown-7-unknown-unknown-false
openhermes 2.5 mistral 7b,openhermes-mistral-unknown-2.5-unknown-7-unknown-unknown-false
openhermes 2.5 mistral 7b awq,openhermes-mistral-awq-2.5-unknown-7-unknown-unknown-false
openorca mistral (7b),openorca-mistral-unknown-unknown-unknown-7-unknown-unknown-false
openorca mistral (7b) 8k,mistral-openorca-unknown-unknown-unknown-7-8-unknown-false
palm 2 for chat (chat bison),palm-unknown-bison-2-unknown-unknown-unknown-chat-false
palm 2 for chat 32k (chat bison 32k),palm-unknown-bison-2-unknown-unknown-32-chat-false
palm 2 for text (text bison),palm-unknown-bison-2-unknown-unknown-unknown-text-false
palm 2 for text (text unicorn),palm-unknown-unicorn-2-unknown-unknown-unknown-text-false
palm 2 for text 32k (text bison 32k),palm-unknown-bison-2-unknown-unknown-32-unknown-false
